mtime,stream_id,D,G,H,J,Q,R,U,V,W,X
2021-11-01T00:15,G6,0,0,0,0,0,0,0,7473,0,0
2021-11-01T00:15,G7,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:15,G8,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:15,G9,0,0,0,0,803,0,0,23398,0,0
2021-11-01T00:15,GH,0,0,17162,0,0,0,18599,0,0,0
2021-11-01T00:15,GI,0,0,0,0,0,0,5525,9533,5761,0
2021-11-01T00:15,GJ,0,0,0,0,0,0,0,0,17513,0
2021-11-01T00:15,GK,0,0,0,0,0,10735,0,0,0,0
2021-11-01T00:15,GL,19451,0,0,0,0,0,0,0,0,0
2021-11-01T00:15,GM,0,0,0,0,0,0,0,0,0,15785
2021-11-01T00:15,GN,5887,7429,0,0,0,17399,0,0,0,0
2021-11-01T00:15,GO,0,0,0,0,0,0,0,1988,0,15882
2021-11-01T00:15,GP,5721,0,0,0,0,0,0,0,0,14671
2021-11-01T00:15,GQ,0,0,0,0,0,0,0,12523,12853,21620
2021-11-01T00:20,GR,24259,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,GS,0,0,0,0,0,0,0,0,17722,0
2021-11-01T00:20,GT,0,0,0,0,0,0,0,22873,0,0
2021-11-01T00:20,GU,0,0,0,10111,0,0,0,0,0,0
2021-11-01T00:20,GV,0,0,23304,0,0,0,0,0,0,0
2021-11-01T00:20,GW,0,0,0,0,0,3435,0,0,0,0
2021-11-01T00:20,GX,5226,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,GY,0,0,0,0,0,18757,9139,0,0,23507
2021-11-01T00:20,GZ,12383,0,14377,0,0,0,0,0,0,0
2021-11-01T00:20,Ga,0,0,0,0,0,11932,0,0,0,0
2021-11-01T00:20,Gb,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Gc,0,15979,0,0,0,0,0,0,0,0
2021-11-01T00:20,Gd,22592,0,0,0,0,0,0,0,11024,0
2021-11-01T00:20,Ge,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Gf,0,0,0,0,0,0,15273,0,0,0
2021-11-01T00:20,Gg,0,19196,0,0,0,0,0,0,0,0
2021-11-01T00:20,Gh,0,0,5270,0,15188,0,0,0,23656,0
2021-11-01T00:20,Gi,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Gj,23310,0,0,0,0,6415,0,24395,0,0
2021-11-01T00:20,Gk,0,9899,0,11107,0,0,0,0,0,0
2021-11-01T00:20,Gl,0,0,0,0,0,6285,0,0,4263,11273
2021-11-01T00:20,Gm,23130,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Gn,11270,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Go,0,0,0,6951,0,0,0,0,23530,0
2021-11-01T00:20,Gp,7382,0,0,0,17023,0,0,15616,0,0
2021-11-01T00:20,Gq,0,0,10249,0,0,0,0,9338,0,0
2021-11-01T00:20,Gr,2533,0,0,0,0,0,0,0,3743,0
2021-11-01T00:20,Gs,0,0,12256,0,0,18175,0,0,0,0
2021-11-01T00:20,Gt,0,0,0,0,0,0,0,6714,0,0
2021-11-01T00:20,Gu,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Gv,14867,4720,0,0,0,0,0,0,0,0
2021-11-01T00:20,Gw,0,0,0,0,6081,0,17802,0,0,0
2021-11-01T00:20,Gx,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Gy,0,0,0,0,0,17302,0,16330,0,0
2021-11-01T00:20,Gz,0,0,0,0,12222,0,0,0,9975,0
2021-11-01T00:20,H1,0,0,0,0,20196,0,0,0,0,0
2021-11-01T00:20,H2,0,0,0,0,12693,0,0,0,0,0
2021-11-01T00:20,H3,0,0,8012,0,0,0,0,0,0,0
2021-11-01T00:20,H4,0,0,3746,5724,0,15368,0,2409,20389,0
2021-11-01T00:20,H5,0,0,0,0,0,23651,0,0,0,0
2021-11-01T00:20,H6,0,0,0,0,4826,0,0,0,0,0
2021-11-01T00:20,H7,0,5843,0,0,0,0,0,2376,0,0
2021-11-01T00:20,H8,0,0,0,0,0,0,0,6158,0,5355
2021-11-01T00:20,H9,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,HI,0,0,17933,0,24469,0,0,0,0,1075
2021-11-01T00:20,HJ,0,0,13171,0,9030,0,10210,0,0,0
2021-11-01T00:20,HK,0,0,0,21324,0,0,0,0,0,0
2021-11-01T00:20,HL,0,0,0,0,0,2714,0,0,0,0
2021-11-01T00:20,HM,23034,0,0,0,23103,0,0,2100,0,0
2021-11-01T00:20,HN,21113,0,0,0,0,0,0,5736,17860,5333
2021-11-01T00:20,HO,0,22125,0,0,0,0,0,0,0,0
2021-11-01T00:20,HP,0,5109,0,0,0,0,0,0,0,0
2021-11-01T00:20,HQ,0,11249,0,0,0,0,0,0,0,0
2021-11-01T00:20,HR,0,0,0,16802,0,0,0,0,458,0
2021-11-01T00:20,HS,0,20518,0,0,20380,0,0,0,0,0
2021-11-01T00:20,HT,0,20720,0,0,0,10349,4744,0,0,22728
2021-11-01T00:20,HU,0,4317,0,0,0,8185,0,0,0,0
2021-11-01T00:20,HV,0,0,22286,0,0,0,0,0,0,3112
2021-11-01T00:20,HW,0,0,11216,0,7722,0,0,0,0,0
2021-11-01T00:20,HX,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,HY,0,0,0,0,5955,0,0,15915,0,0
2021-11-01T00:20,HZ,0,0,0,0,10331,8174,11257,0,0,0
2021-11-01T00:20,Ha,0,0,6693,0,0,0,0,0,0,0
2021-11-01T00:20,Hb,0,0,0,0,0,17987,0,0,14859,0
2021-11-01T00:20,Hc,0,10984,0,21296,0,0,0,0,0,0
2021-11-01T00:20,Hd,0,0,0,0,6153,0,0,0,0,0
2021-11-01T00:20,He,0,0,0,0,0,0,0,4620,0,0
2021-11-01T00:20,Hf,0,0,11807,0,0,13269,0,0,0,0
2021-11-01T00:20,Hg,0,0,6435,0,0,0,18512,0,0,0
2021-11-01T00:20,Hh,0,0,0,0,0,0,15212,0,0,0
2021-11-01T00:20,Hi,0,7899,0,0,2001,11782,0,10259,0,0
2021-11-01T00:20,Hj,0,1672,0,0,0,0,0,22099,0,0
2021-11-01T00:20,Hk,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Hl,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Hm,0,0,10672,0,0,23713,0,0,15927,0
2021-11-01T00:20,Hn,0,0,0,0,0,0,10491,18533,4824,0
2021-11-01T00:20,Ho,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Hp,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Hq,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Hr,0,15442,0,0,0,0,0,0,0,3433
2021-11-01T00:20,Hs,0,0,0,0,0,0,0,0,16951,0
2021-11-01T00:20,Ht,0,0,0,1842,0,0,0,0,0,0
2021-11-01T00:20,Hu,10935,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Hv,0,0,0,18383,0,0,0,0,0,0
2021-11-01T00:20,Hw,3592,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Hx,0,0,0,0,0,0,14098,0,0,0
2021-11-01T00:20,Hy,14205,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,Hz,0,14245,0,11472,0,0,0,0,0,21556
2021-11-01T00:20,I1,0,0,0,0,0,0,0,0,7465,8915
2021-11-01T00:20,I2,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,I3,0,0,0,0,0,0,0,0,18080,0
2021-11-01T00:20,I4,23659,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,I5,0,0,0,0,0,24372,0,6087,0,0
2021-11-01T00:20,I6,0,0,0,0,5261,0,0,5835,23719,0
2021-11-01T00:20,I7,0,0,0,0,20149,12384,0,0,0,0
2021-11-01T00:20,I8,0,13672,0,0,0,0,0,0,0,0
2021-11-01T00:20,I9,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:20,IJ,20890,18539,0,0,0,0,0,41,0,0
2021-11-01T00:20,IK,0,0,0,0,23491,0,0,0,0,0
2021-11-01T00:20,IL,0,0,0,0,0,0,0,0,6707,0
2021-11-01T00:25,IM,0,0,17255,0,0,0,0,10079,11889,0
2021-11-01T00:25,IN,0,0,18233,0,12051,0,0,24254,0,0
2021-11-01T00:25,IO,0,0,0,0,0,0,0,6389,0,0
2021-11-01T00:25,IP,0,12881,0,0,0,16611,1956,0,6687,13175
2021-11-01T00:25,IQ,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,IR,0,0,0,0,0,0,0,0,20925,24973
2021-11-01T00:25,IS,4090,0,0,0,0,0,1652,0,7135,0
2021-11-01T00:25,IT,6143,0,11574,0,0,0,0,0,0,0
2021-11-01T00:25,IU,0,0,0,5957,0,15480,0,0,0,0
2021-11-01T00:25,IV,0,0,5144,0,0,0,0,8490,0,0
2021-11-01T00:25,IW,0,0,19550,0,0,0,0,0,0,0
2021-11-01T00:25,IX,0,0,0,0,0,0,1725,0,0,0
2021-11-01T00:25,IY,0,22480,0,21251,0,0,1415,0,0,0
2021-11-01T00:25,IZ,0,0,0,1391,0,0,0,0,0,18745
2021-11-01T00:25,Ia,0,21926,0,0,0,3920,0,0,0,0
2021-11-01T00:25,Ib,11417,0,0,0,10961,0,0,0,0,0
2021-11-01T00:25,Ic,0,0,0,0,7296,0,0,0,0,0
2021-11-01T00:25,Id,0,0,19580,0,0,0,0,0,0,0
2021-11-01T00:25,Ie,0,0,0,0,0,0,5883,0,0,0
2021-11-01T00:25,If,0,0,9977,14255,0,932,0,0,0,0
2021-11-01T00:25,Ig,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,Ih,0,0,17692,0,17722,0,0,0,0,2377
2021-11-01T00:25,Ii,0,0,4043,0,20607,8735,678,0,0,8501
2021-11-01T00:25,Ij,0,0,16853,0,0,0,0,0,0,0
2021-11-01T00:25,Ik,0,0,0,0,0,0,15512,0,0,15850
2021-11-01T00:25,Il,0,0,2168,0,0,0,22726,1147,0,0
2021-11-01T00:25,Im,7246,0,0,0,0,0,0,0,0,21871
2021-11-01T00:25,In,0,0,0,0,0,0,0,0,0,4074
2021-11-01T00:25,Io,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,Ip,0,11952,0,9512,0,2813,6270,0,0,0
2021-11-01T00:25,Iq,13916,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,Ir,0,0,0,0,4023,0,4569,0,0,0
2021-11-01T00:25,Is,0,8014,0,0,0,0,0,0,3854,0
2021-11-01T00:25,It,24332,5658,0,0,11419,0,0,0,1779,0
2021-11-01T00:25,Iu,0,0,24396,0,7241,0,0,0,0,2801
2021-11-01T00:25,Iv,11359,10138,0,0,0,0,15245,0,0,0
2021-11-01T00:25,Iw,0,18182,0,0,0,0,0,0,19364,0
2021-11-01T00:25,Ix,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,Iy,0,13285,0,38,0,0,21968,22648,0,0
2021-11-01T00:25,Iz,20648,0,0,0,0,9577,0,17635,15595,0
2021-11-01T00:25,J1,16995,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,J2,0,0,0,0,7653,16505,19788,15846,0,0
2021-11-01T00:25,J3,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,J4,5515,0,0,0,0,0,0,14541,0,0
2021-11-01T00:25,J5,0,0,0,0,0,0,0,0,3652,0
2021-11-01T00:25,J6,0,15834,0,0,0,0,0,0,0,0
2021-11-01T00:25,J7,0,0,0,0,5463,0,16672,3662,0,4796
2021-11-01T00:25,J8,20236,0,0,0,19698,0,0,0,0,0
2021-11-01T00:25,J9,0,24562,0,0,0,0,0,21600,0,0
2021-11-01T00:25,JK,0,0,0,9557,0,0,0,0,0,0
2021-11-01T00:25,JL,0,0,0,22866,0,0,0,0,0,0
2021-11-01T00:25,JM,0,0,0,8697,0,0,5092,0,0,0
2021-11-01T00:25,JN,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,JO,0,0,0,0,0,0,0,9698,0,0
2021-11-01T00:25,JP,0,18300,0,0,0,0,0,0,0,0
2021-11-01T00:25,JQ,12723,0,1755,17353,18937,0,0,1639,0,0
2021-11-01T00:25,JR,0,0,0,0,0,0,0,0,14250,13404
2021-11-01T00:25,JS,7865,0,0,0,9995,0,0,0,0,22694
2021-11-01T00:25,JT,0,0,0,0,0,0,2901,0,0,0
2021-11-01T00:25,JU,0,17972,13579,0,0,0,0,0,0,0
2021-11-01T00:25,JV,0,0,0,0,0,0,0,22583,21278,0
2021-11-01T00:25,JW,0,0,0,0,0,24496,653,0,0,0
2021-11-01T00:25,JX,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,JY,0,0,16894,0,8836,9846,19160,24099,0,9156
2021-11-01T00:25,JZ,0,186,0,0,0,0,0,0,0,0
2021-11-01T00:25,Ja,0,0,17465,0,0,24198,0,0,0,0
2021-11-01T00:25,Jb,0,24307,0,0,0,0,23009,14962,0,0
2021-11-01T00:25,Jc,12305,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,Jd,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,Je,0,16423,0,0,0,14323,0,0,0,0
2021-11-01T00:25,Jf,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,Jg,0,0,0,0,0,0,0,0,11205,0
2021-11-01T00:25,Jh,0,0,0,0,0,0,0,24678,0,0
2021-11-01T00:25,Ji,5939,0,1161,0,0,6478,23513,0,0,0
2021-11-01T00:25,Jj,0,0,18454,0,0,0,0,0,18518,0
2021-11-01T00:25,Jk,0,0,1572,0,0,17011,0,2297,0,3769
2021-11-01T00:25,Jl,0,0,0,7863,0,0,0,0,0,0
2021-11-01T00:25,Jm,0,2826,18072,0,0,0,0,0,0,0
2021-11-01T00:25,Jn,8245,0,0,21567,2113,0,0,0,0,0
2021-11-01T00:25,Jo,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,Jp,0,2122,5765,0,0,0,0,0,0,0
2021-11-01T00:25,Jq,0,0,0,0,0,0,0,5526,0,0
2021-11-01T00:25,Jr,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,Js,0,0,0,0,0,0,0,0,11829,0
2021-11-01T00:25,Jt,116,0,0,0,0,0,0,443,11030,0
2021-11-01T00:25,Ju,0,0,0,0,0,0,0,0,0,4950
2021-11-01T00:25,Jv,0,0,16257,0,0,0,0,0,0,0
2021-11-01T00:25,Jw,5009,0,0,0,0,0,0,6927,0,0
2021-11-01T00:25,Jx,19355,0,0,0,0,0,11174,0,22119,0
2021-11-01T00:25,Jy,0,17595,0,0,0,0,0,0,0,0
2021-11-01T00:25,Jz,0,0,0,12339,0,13422,16732,0,0,0
2021-11-01T00:25,K1,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,K2,21847,0,0,0,0,0,0,0,0,19103
2021-11-01T00:25,K3,0,9299,13224,0,24676,0,0,12245,0,0
2021-11-01T00:25,K4,0,22989,0,0,0,3717,0,0,6397,0
2021-11-01T00:25,K5,2021,0,0,0,0,0,0,0,0,0
2021-11-01T00:25,K6,0,2089,5697,0,0,0,0,0,0,0
2021-11-01T00:25,K7,0,0,0,0,0,0,0,16686,0,0
2021-11-01T00:25,K8,0,0,0,16585,0,24321,0,0,16856,0
2021-11-01T00:25,K9,0,0,0,6315,0,0,0,0,0,0
2021-11-01T00:30,KL,0,0,19441,0,16752,4667,21176,5155,0,0
2021-11-01T00:30,KM,0,0,22195,5321,0,0,0,0,0,0
2021-11-01T00:30,KN,20656,0,16591,0,0,0,0,0,0,0
2021-11-01T00:30,KO,0,0,0,0,0,1389,12302,5312,15969,0
2021-11-01T00:30,KP,0,0,0,9306,0,0,0,0,0,0
2021-11-01T00:30,KQ,0,0,0,0,9065,0,0,0,6355,0
2021-11-01T00:30,KR,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,KS,0,0,0,0,0,0,22422,0,492,0
2021-11-01T00:30,KT,0,0,0,0,8619,0,0,0,0,16971
2021-11-01T00:30,KU,0,19499,0,0,0,0,0,3584,0,0
2021-11-01T00:30,KV,0,17276,0,0,0,0,0,10001,0,0
2021-11-01T00:30,KW,0,10210,0,0,22609,0,19416,0,0,0
2021-11-01T00:30,KX,10516,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,KY,0,0,0,0,0,0,9437,0,12967,0
2021-11-01T00:30,KZ,0,0,0,0,23371,0,0,24425,0,0
2021-11-01T00:30,Ka,0,9527,0,0,0,0,0,0,0,0
2021-11-01T00:30,Kb,0,7661,0,11242,0,0,0,0,19892,0
2021-11-01T00:30,Kc,467,0,0,0,22355,0,7920,0,10753,0
2021-11-01T00:30,Kd,0,0,0,9676,0,0,0,11015,0,0
2021-11-01T00:30,Ke,5799,0,0,4599,0,0,0,0,0,0
2021-11-01T00:30,Kf,0,8065,13997,0,0,8117,0,0,0,0
2021-11-01T00:30,Kg,18380,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,Kh,0,12380,0,0,0,0,0,21609,0,0
2021-11-01T00:30,Ki,0,23123,0,0,0,17,0,0,0,0
2021-11-01T00:30,Kj,0,0,0,0,0,0,0,24151,0,0
2021-11-01T00:30,Kk,0,0,7574,0,0,0,0,11117,0,0
2021-11-01T00:30,Kl,0,22910,0,0,0,0,22531,0,0,0
2021-11-01T00:30,Km,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,Kn,0,0,24837,0,0,0,22966,0,0,0
2021-11-01T00:30,Ko,0,0,0,0,0,0,0,18939,0,0
2021-11-01T00:30,Kp,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,Kq,0,0,0,0,0,4580,0,0,10291,0
2021-11-01T00:30,Kr,0,0,0,0,0,0,0,0,0,961
2021-11-01T00:30,Ks,0,0,0,0,0,8251,0,0,0,0
2021-11-01T00:30,Kt,20749,0,0,0,0,0,0,0,0,18488
2021-11-01T00:30,Ku,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,Kv,21181,0,0,0,18242,0,19765,0,0,0
2021-11-01T00:30,Kw,0,0,12647,0,0,0,0,0,0,0
2021-11-01T00:30,Kx,0,0,0,14151,0,7818,0,0,8272,17881
2021-11-01T00:30,Ky,0,0,16715,0,0,0,0,17261,1939,0
2021-11-01T00:30,Kz,6077,0,0,0,0,0,0,22510,0,0
2021-11-01T00:30,L1,0,0,0,0,17939,0,0,0,0,0
2021-11-01T00:30,L2,0,0,0,0,0,0,16156,0,0,0
2021-11-01T00:30,L3,0,0,0,0,0,15427,0,14967,0,5485
2021-11-01T00:30,L4,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,L5,8944,24487,0,0,0,0,0,14471,0,0
2021-11-01T00:30,L6,0,0,0,0,0,0,0,13340,0,0
2021-11-01T00:30,L7,0,0,0,0,23664,0,0,0,0,0
2021-11-01T00:30,L8,0,56,0,0,0,0,0,0,0,0
2021-11-01T00:30,L9,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,LM,24804,0,0,17350,0,0,0,0,0,0
2021-11-01T00:30,LN,0,656,0,19520,2337,0,0,0,0,0
2021-11-01T00:30,LO,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,LP,0,0,19643,0,0,0,0,21582,1032,0
2021-11-01T00:30,LQ,0,0,0,0,8010,0,0,11196,0,17657
2021-11-01T00:30,LR,0,0,5936,0,0,0,0,0,16089,0
2021-11-01T00:30,LS,23564,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,LT,0,0,21563,0,0,0,4982,0,0,24082
2021-11-01T00:30,LU,0,0,0,0,0,16552,986,7149,0,0
2021-11-01T00:30,LV,20616,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,LW,0,4050,0,0,0,606,0,0,12169,0
2021-11-01T00:30,LX,0,0,0,0,0,0,0,0,0,12230
2021-11-01T00:30,LY,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,LZ,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,La,0,0,0,0,0,17281,0,0,0,0
2021-11-01T00:30,Lb,0,0,0,8546,0,0,0,0,0,0
2021-11-01T00:30,Lc,14246,0,0,0,11289,0,0,0,0,0
2021-11-01T00:30,Ld,0,0,0,0,0,0,0,24352,0,15807
2021-11-01T00:30,Le,0,0,8801,0,0,21622,0,0,0,6126
2021-11-01T00:30,Lf,0,0,0,0,0,0,0,22423,0,22443
2021-11-01T00:30,Lg,21701,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,Lh,0,0,0,0,0,0,0,4160,0,0
2021-11-01T00:30,Li,22608,16022,0,0,0,0,16194,0,0,0
2021-11-01T00:30,Lj,0,0,0,17505,0,0,7692,0,23759,0
2021-11-01T00:30,Lk,0,0,0,12399,0,14398,0,0,0,0
2021-11-01T00:30,Ll,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,Lm,21099,0,0,1432,0,0,0,0,0,0
2021-11-01T00:30,Ln,0,0,0,1851,0,582,0,0,24939,0
2021-11-01T00:30,Lo,0,0,22605,0,0,0,0,0,0,0
2021-11-01T00:30,Lp,11085,14328,0,0,0,23227,0,0,0,0
2021-11-01T00:30,Lq,0,0,0,0,0,0,0,0,0,2453
2021-11-01T00:30,Lr,1972,0,0,0,0,6540,0,0,0,21128
2021-11-01T00:30,Ls,2336,0,18497,0,0,13411,0,0,0,0
2021-11-01T00:30,Lt,13259,0,0,0,0,0,0,7222,0,0
2021-11-01T00:30,Lu,8134,0,6077,0,0,0,0,0,0,0
2021-11-01T00:30,Lv,0,0,426,0,0,0,0,0,0,16560
2021-11-01T00:30,Lw,0,0,0,0,0,0,0,0,0,13332
2021-11-01T00:30,Lx,13635,0,0,11484,0,0,0,0,0,0
2021-11-01T00:30,Ly,0,0,0,0,10030,0,13773,9090,0,0
2021-11-01T00:30,Lz,0,0,0,0,0,0,0,17467,24025,0
2021-11-01T00:30,M1,0,0,0,6841,0,0,0,0,11349,0
2021-11-01T00:30,M2,0,0,0,0,0,22754,0,20353,9838,0
2021-11-01T00:30,M3,0,0,0,23438,0,6009,0,0,0,23491
2021-11-01T00:30,M4,0,9108,0,0,0,0,0,0,16861,0
2021-11-01T00:30,M5,0,0,8669,0,0,0,13818,0,0,0
2021-11-01T00:30,M6,20815,0,0,9153,14523,0,0,24382,12780,0
2021-11-01T00:30,M7,0,0,0,0,0,0,0,22541,2855,0
2021-11-01T00:30,M8,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,M9,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:30,MN,0,20259,0,0,0,5280,0,16198,0,0
2021-11-01T00:35,MO,0,24635,0,0,0,0,0,0,0,0
2021-11-01T00:35,MP,0,0,0,0,0,0,0,2788,0,5975
2021-11-01T00:35,MQ,0,0,0,0,0,0,0,0,14566,0
2021-11-01T00:35,MR,0,17327,0,0,0,0,18630,0,0,13456
2021-11-01T00:35,MS,1654,0,0,2453,0,0,0,7279,0,0
2021-11-01T00:35,MT,0,0,0,0,0,0,0,0,7898,0
2021-11-01T00:35,MU,24950,0,0,11522,0,0,0,0,0,0
2021-11-01T00:35,MV,0,0,0,0,0,6818,0,0,0,0
2021-11-01T00:35,MW,0,0,420,0,0,0,0,0,0,23548
2021-11-01T00:35,MX,0,0,0,0,0,1905,0,18266,0,0
2021-11-01T00:35,MY,0,0,2994,0,0,0,0,0,0,0
2021-11-01T00:35,MZ,0,14282,0,0,0,0,0,0,0,0
2021-11-01T00:35,Ma,3007,7824,0,0,0,0,0,0,0,0
2021-11-01T00:35,Mb,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:35,Mc,0,0,0,24101,0,3381,18933,0,0,0
2021-11-01T00:35,Md,677,0,0,0,23715,0,0,0,0,0
2021-11-01T00:35,Me,21331,0,18318,162,0,16131,0,0,0,13684
2021-11-01T00:35,Mf,0,0,0,0,0,0,5271,0,0,0
2021-11-01T00:35,Mg,0,0,0,0,0,9191,0,0,0,0
2021-11-01T00:35,Mh,1299,0,0,0,11200,0,0,0,0,0
2021-11-01T00:35,Mi,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:35,Mj,0,17887,0,0,0,0,0,0,0,4740
2021-11-01T00:35,Mk,12698,0,0,0,0,0,0,0,0,0
2021-11-01T00:35,Ml,0,0,0,0,0,0,24070,0,0,0
2021-11-01T00:35,Mm,0,15164,0,0,0,0,18851,0,0,0
2021-11-01T00:35,Mn,0,0,17835,0,20341,0,0,0,0,0
2021-11-01T00:35,Mo,0,17341,0,0,0,18178,0,0,0,0
2021-11-01T00:35,Mp,6496,0,0,0,0,0,0,0,0,17850
2021-11-01T00:35,Mq,0,8403,0,0,0,0,0,0,0,23130
2021-11-01T00:35,Mr,0,0,0,0,0,0,24552,23775,0,0
2021-11-01T00:35,Ms,0,0,0,0,1045,0,0,0,0,0
2021-11-01T00:35,Mt,0,0,0,0,0,0,0,0,12827,0
2021-11-01T00:35,Mu,0,0,0,0,0,0,0,12655,0,5600
2021-11-01T00:35,Mv,0,0,0,0,5146,0,0,0,2944,0
2021-11-01T00:35,Mw,0,0,0,0,0,0,0,23745,21741,0
2021-11-01T00:35,Mx,15639,13898,0,0,0,0,0,24439,0,0
2021-11-01T00:35,My,0,0,0,0,0,0,0,0,0,6665
2021-11-01T00:35,Mz,0,0,0,20682,0,13765,0,0,6095,20270
2021-11-01T00:35,N1,0,0,0,0,22089,0,0,0,0,0
2021-11-01T00:35,N2,18567,0,0,17952,0,0,0,19675,0,0
2021-11-01T00:35,N3,0,24998,0,0,0,23833,0,8375,0,0
2021-11-01T00:35,N4,0,0,0,0,0,19915,0,0,0,3676
2021-11-01T00:35,N5,11191,13035,0,0,0,0,0,0,10276,0
2021-11-01T00:35,N6,0,0,7094,0,0,0,0,0,0,0
2021-11-01T00:35,N7,0,23174,0,0,8139,0,0,0,0,0
2021-11-01T00:35,N8,133,0,0,0,0,6644,0,0,17909,10416
2021-11-01T00:35,N9,0,0,0,0,19750,0,0,0,0,0
2021-11-01T00:35,NO,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:35,NP,1854,0,0,0,0,1577,0,0,0,0
2021-11-01T00:35,NQ,0,0,0,8793,0,0,0,8770,0,0
2021-11-01T00:35,NR,0,0,0,0,0,23817,20190,12163,0,0
2021-11-01T00:35,NS,12138,7652,0,0,0,0,0,5535,0,5295
2021-11-01T00:35,NT,0,4838,0,1730,0,0,0,0,0,0
2021-11-01T00:35,NU,3434,11599,0,0,0,95,0,7099,0,0
2021-11-01T00:35,NV,0,0,0,0,0,0,0,0,0,0
2021-11-01T00:35,NW,0,0,0,0,0,0,14620,0,0,0
2021-11-01T00:35,NX,16022,10495,0,0,0,0,9341,0,0,11604
2021-11-01T00:35,NY,24199,0,0,20741,0,0,6771,7097,9033,0
2021-11-01T00:35,NZ,0,0,0,0,6219,0,0,9747,0,9877
2021-11-01T00:35,Na,0,4573,0,8560,0,0,0,0,0,0
2021-11-01T00:35,Nb,0,0,0,17954,0,0,0,0,0,0
2021-11-01T00:35,Nc,0,0,0,0,23099,0,0,22000,0,0
2021-11-01T00:35,Nd,0,0,9490,0,0,0,0,0,0,0
2021-11-01T00:35,Ne,0,15511,0,0,0,0,0,0,0,0
2021-11-01T00:35,Nf,0,0,0,0,0,0,0,0,15326,0
2021-11-01T00:35,Ng,0,0,0,0,0,0,0,716,0,0
2021-11-01T00:35,Nh,7784,9888,0,0,0,0,16844,10370,0,0
2021-11-01T00:35,Ni,0,0,0,972,0,9901,2866,0,11604,0
2021-11-01T00:35,Nj,0,1089,0,0,0,24106,0,0,0,0
2021-11-01T00:35,Nk,0,0,0,0,0,0,2551,10111,0,0
2021-11-01T00:35,Nl,0,0,0,0,0,0,0,65,23260,0
